x,y,z,area,frec_fracturas,sigma_z,tiraje_prom
1684.9535,117.5988,2346,418.5774,0.67,25.500026,151.738
1626.1095,134.8626,2346,559.2209,1.99,25.615528,149.462
1654.9535,114.9202,2346,417.912,0.67,22.97376,152.188
1684.9426,97.6126,2346,418.1283,0.67,20.824202,154.081
1595.8758,134.7688,2346,557.4125,3.07,26.730452,147.198
1624.964,112.2356,2346,418.2447,1.27,20.264242,152.004
1654.7583,94.514,2346,371.8967,0.67,15.674058,157.104
1685.1626,77.5414,2346,411.8297,0.67,17.702734,158.901
1566.0956,134.976,2346,550.7097,3.07,27.14646,145.482
1595.1061,110.0565,2346,442.7534,1.87,20.520124,148.123
1624.964,92.2361,2346,418.2447,0.577,17.6872,156.254
1654.9048,74.9257,2346,416.3466,0.67,15.24763,160.875
1685.0003,57.545,2346,417.0054,0.67,17.209536,163.58
1535.5233,135.3936,2346,526.795,3.07,25.1711,145.567
1564.964,113.5791,2346,347.5708,2.47,20.350308,144.021
1594.964,89.5575,2346,418.2447,0.4684999999999999,16.774658,151.638
1624.964,72.2365,2346,418.2447,0.422,14.798608,159.043
1654.9535,54.9216,2346,417.912,0.608,14.639607,162.904
1684.6692,37.7987,2346,409.466,0.67,17.234518,165.577
1535.9162,113.2635,2346,321.0163,2.83,19.039814,144.762
1564.964,96.256,2346,347.5708,0.8620000000000001,16.902228,145.604
1534.964,96.2638,2346,347.5708,1.2194999999999998,15.612353,147.087
1564.964,78.9329,2346,347.5708,0.3723999999999999,14.335839,148.862
1594.964,69.5579,2346,418.2447,0.3817,13.592937,155.526
1624.964,52.2369,2346,418.2447,0.36,13.646062,159.143
1654.9011,34.9813,2346,416.1984,0.36,13.933346,165.521
1684.7644,17.6878,2346,411.6698,0.36,17.64919,166.177
1505.8984,91.6827,2346,325.7885,0.8620000000000001,15.384091,154.861
1534.964,78.9407,2346,347.5708,0.6235,14.098868,151.248
1564.964,61.6098,2346,347.5708,0.4375,13.226876,152.01
1594.964,49.5584,2346,418.2447,0.3662,12.630471,157.144
1624.6281,32.5061,2346,407.4319,0.36,12.003809,160.681
1654.5797,15.0916,2346,417.4628,0.36,14.071499,167.836
1684.7838,-2.2577,2346,413.0683,0.515,17.525384,167.412
1505.9365,75.3591,2346,280.3284,0.67,13.420876,158.827
1534.964,61.6176,2346,347.5708,0.6204,12.886694,153.262
1564.964,44.2867,2346,347.5708,0.67,12.741672,153.395
1594.964,29.5588,2346,418.2447,0.4065,11.994688,157.365
1624.5678,12.362,2346,404.8439,0.36,12.931956,164.643
1654.7935,-4.8742,2346,408.1979,0.36,12.548332,169.693
1684.6961,-22.2365,2346,403.5551,0.5677000000000001,19.166148,167.851
1476.5074,80.7136,2346,412.3023,3.07,13.609422,161.963
1506.2293,59.7448,2346,306.2888,0.766,12.423039,160.823
1535.0128,43.8245,2346,370.8823,0.67,12.393524,155.162
1565.0116,26.3174,2346,380.2255,0.67,12.557444,154.115
1594.9434,9.573,2346,364.5058,0.577,11.97665,159.573
1624.964,-7.7617,2346,418.2447,0.36,13.298955,168.761
1654.7606,-25.4919,2346,371.5777,0.4065,14.279506,172.583
1684.6877,-37.1182,2346,140.8213,0.67,19.930706,166.094
1444.9834,80.7,2346,289.114,3.07,12.251123,154.209
1474.9112,61.5657,2346,342.3805,3.07,12.839014,160.053
1504.9097,44.0587,2346,333.0373,0.8140000000000001,12.457664,160.936
1534.9081,26.5518,2346,323.6942,0.91,12.232873,155.182
1564.9065,9.0449,2346,314.351,0.934,7.7314435,156.215
1593.9352,-9.6541,2346,384.4105,0.515,13.150118,164.472
1624.3086,-27.4605,2346,396.738,0.36,13.128524,171.906
1654.5881,-44.9889,2346,398.4451,0.3941,16.411445,177.363
1685.0176,-62.456,2346,411.5049,0.6576,21.80018,162.273
1416.9312,76.2882,2346,332.8679,3.07,11.725648,150.983
1446.6188,62.8828,2346,379.2604,3.07,12.048356,151.578
1474.964,44.3101,2346,347.5708,3.07,12.472759,159.085
1504.964,26.9792,2346,347.5708,3.07,12.31398,158.646
1534.9237,10.1973,2346,293.3854,3.07,12.582754,154.951
1564.964,-7.6826,2346,347.5708,2.782,12.051392,160.562
1595.9938,-31.2258,2346,384.3819,0.453,13.181592,172.285
1624.99,-47.7474,2346,399.9477,0.36,13.802575,177.367
1654.9331,-65.1248,2346,394.6332,0.4684999999999999,16.542874,180.18
1385.088,73.4861,2346,314.6873,3.07,11.597455,143.464
1416.1458,60.1026,2346,294.6298,3.07,11.678082,147.611
1444.982,44.3075,2346,347.0968,3.07,11.998484,148.281
1474.964,26.987,2346,347.5708,3.07,12.282398,156.86
1504.964,9.6561,2346,347.5708,3.07,12.356248,156.586
1534.964,-7.6748,2346,347.5708,3.07,12.541589,157.828
1564.964,-25.0057,2346,347.5708,0.7899999999999999,11.862323,167.268
1594.7657,-50.3824,2346,400.4616,0.6359,13.357908,183.025
1624.8882,-67.7077,2346,395.8106,0.36,14.000846,186.032
1655.25,-85.2282,2346,405.2155,0.6390000000000001,19.463798,178.91
1354.997,71.6965,2346,230.0665,3.07,11.751993,132.622
1386.1535,57.4918,2346,319.6767,3.07,11.842458,142.587
1415.0,44.3048,2346,347.5708,3.07,11.676646,143.197
1444.982,26.9843,2346,347.0968,3.07,11.935604,145.914
1474.9237,10.2129,2346,293.3854,3.07,12.094623,153.932
1504.964,-7.6671,2346,347.5708,3.07,12.337627,156.839
1534.964,-24.9979,2346,347.5708,3.07,11.886205,162.185
1564.5763,-42.1889,2346,337.0578,0.8620000000000001,12.681074,173.899
1594.8066,-70.3681,2346,394.8588,0.5615000000000001,14.019758,194.186
1624.8954,-87.8721,2346,385.7444,0.36,16.127792,189.491
1655.2797,-105.2889,2346,396.698,0.608,21.868306,176.45
1326.4556,63.5979,2346,411.6741,3.07,11.392666,130.898
1356.3114,57.5206,2346,307.0214,3.07,11.746046,135.61
1387.2206,41.7938,2346,258.2532,3.07,11.666833,141.511
1415.0,26.9817,2346,347.5708,3.07,11.837965,140.359
1444.982,9.6612,2346,347.0968,3.07,11.915539,145.033
1474.964,-7.6593,2346,347.5708,3.07,12.225517,153.879
1504.964,-24.9902,2346,347.5708,3.07,12.279129,158.59
1534.964,-42.3211,2346,347.5708,3.07,11.852078,168.517
1564.7164,-59.5479,2346,340.806,1.198,12.99572,180.674
1357.1474,41.9369,2346,264.0662,3.07,11.628081,140.177
1385.0,26.9895,2346,347.5708,3.07,11.71252,141.546
1415.0,9.6586,2346,347.5708,3.07,11.893932,139.599
1445.0,-7.6723,2346,347.5708,3.07,12.231626,147.091
1475.0,-25.0032,2346,347.5708,3.07,12.349014,155.331
1505.0,-42.3341,2346,347.5708,3.07,11.901225,161.698
1535.0,-59.665,2346,347.5708,3.07,12.36417,176.449
1564.4405,-76.65,2346,333.4549,1.342,12.975298,188.58
1594.8604,-90.5169,2346,367.126,0.4375,14.317188,201.307
1625.0236,-107.9211,2346,392.4397,1.582,18.739994,188.6
1296.9153,61.8094,2346,332.0348,3.07,11.253051,134.234
1325.0,44.3282,2346,347.5708,3.07,11.351449,139.345
1355.0,26.9973,2346,347.5708,3.07,11.584586,144.276
1385.0,9.666399999999996,2346,347.5708,3.07,11.743467,141.28
1415.0,-7.664500000000007,2346,347.5708,3.07,11.890384,140.366
1445.0,-24.99540000000001,2346,347.5708,3.07,12.568784,147.839
1475.0,-42.32630000000002,2346,347.5708,3.07,12.042667,156.162
1505.0,-59.65720000000002,2346,347.5708,3.07,11.751577,165.626
1535.0,-76.98810000000003,2346,347.5708,3.07,12.772992,183.212
1564.8422,-94.2295,2346,344.1482,0.8140000000000001,13.834687,194.568
1595.6103,-111.0703,2346,312.4905,0.4623,16.586411,197.02
1255.6208,57.4736,2346,114.6706,3.07,11.668978,140.567
1271.4289,58.4936,2346,204.324,3.07,11.792072,138.422
1295.0,44.336,2346,347.5708,3.07,11.054671,141.388
1325.0,27.0051,2346,347.5708,3.07,11.345451,148.162
1355.0,9.6742,2346,347.5708,2.878,11.607873,148.474
1385.0,-7.656700000000001,2346,347.5708,2.758,11.827956,141.868
1414.0489,-24.667,2346,321.0316,3.07,12.091977,141.993
1444.982,-42.3081,2346,347.0968,3.07,12.116236,149.621
1474.964,-59.6286,2346,347.5708,3.07,11.85825,155.972
1504.946,-76.94909999999999,2346,347.5708,3.07,12.424726,169.27
1534.928,-94.26959999999995,2346,347.5708,2.95,12.804352,183.237
1564.3416,-111.472,2346,329.9498,1.126,14.988068,189.962
1594.9511,-130.3121,2346,380.6105,0.6514,19.175134,188.665
1268.3423,42.1645,2346,258.4598,3.07,11.846504,143.435
1295.0,27.0129,2346,347.5708,3.07,11.028378,149.254
1325.0,9.682,2346,347.5708,2.782,11.393072,155.286
1354.9597,-7.0998,2346,293.3854,0.67,11.650854,151.24
1385.0,-24.9798,2346,347.5708,2.47,11.798931,143.883
1415.9522,-42.6341,2346,321.0156,3.07,7.4140615,147.142
1444.982,-59.6312,2346,347.0968,3.07,11.767108,151.404
1474.9237,-76.4026,2346,293.3842,3.07,11.661325,157.555
1504.964,-94.2826,2346,347.5708,2.878,12.365419,173.449
1534.8833,-111.0019,2346,291.8776,2.7099999999999995,12.934743,180.418
1564.0849,-128.5057,2346,324.0947,0.742,16.405109,186.692
1594.9987,-150.4395,2346,366.4255,0.67,21.237704,172.921
1236.3952,57.0209,2346,290.3454,2.045,11.521729,139.65
1206.3075,53.2281,2346,313.0193,1.02,11.170448,139.945
1235.7369,41.3193,2346,320.1191,1.6349999999999998,11.477843,143.35
1265.0,27.0207,2346,347.5708,3.07,11.856272,148.07
1295.0,9.6898,2346,347.5708,3.07,11.989783,157.087
1325.0,-7.6411,2346,347.5708,3.07,11.379104,163.283
1355.0,-24.972,2346,347.5708,2.7099999999999995,11.55859,155.201
1385.0,-42.3029,2346,347.5708,3.07,11.83565,148.991
1415.0,-59.6338,2346,347.5708,3.07,12.05609,153.49
1445.0,-76.9647,2346,347.5708,3.07,11.63531,155.549
1475.0,-94.29559999999998,2346,347.5708,3.07,11.833009,161.753
1505.0,-111.62649999999996,2346,347.5708,2.5420000000000003,12.183248,180.673
1535.0,-128.95739999999995,2346,347.5708,2.35,13.587652,192.489
1564.3256,-145.9804,2346,330.4075,0.67,18.1916,181.396
1593.4565,-169.1778,2346,276.2501,0.67,22.721298,164.613
1206.1091,39.149,2346,207.8103,1.02,11.09786,143.224
1236.1672,25.433,2346,291.5862,1.4505,11.45178,147.02
1265.0,9.6976,2346,347.5708,3.07,12.028594,153.329
1295.0,-7.6333,2346,347.5708,3.07,11.926316,162.557
1325.0,-24.9642,2346,347.5708,3.07,11.335372,169.127
1355.0,-42.2951,2346,347.5708,3.07,11.55767,158.892
1385.0,-59.626,2346,347.5708,3.07,12.001034,154.526
1415.0,-76.95689999999999,2346,347.5708,3.07,11.608936,154.57
1445.9391,-94.8386,2346,314.5534,3.07,11.332044,159.094
1474.964,-111.5979,2346,347.5708,3.07,11.471614,167.102
1504.964,-128.9288,2346,347.5708,2.23,12.233478,183.743
1534.964,-146.2597,2346,347.5708,1.5099999999999998,16.451522,193.471
1593.4565,-169.1778,2346,276.2501,0.67,22.721298,164.613
1176.4146,46.5148,2346,419.121,1.02,10.975708,137.721
1206.156,25.4678,2346,292.8344,1.02,11.063991,146.718
1235.0,9.7054,2346,347.5708,1.4095,11.384623,150.411
1265.0,-7.6255,2346,347.5708,3.07,11.875584,157.28
1295.0,-24.9564,2346,347.5708,3.07,11.78132,165.993
1325.0,-42.2873,2346,347.5708,3.07,12.019759,171.693
1355.0,-59.6182,2346,347.5708,3.07,7.0489395,158.73
1385.0,-76.9491,2346,347.5708,3.07,11.667277,155.417
1415.0,-94.28,2346,347.5708,3.07,11.34371,156.779
1445.0,-111.6109,2346,347.5708,3.07,12.237854,160.209
1475.0,-128.9418,2346,347.5708,3.07,11.103927,168.267
1505.0,-146.2727,2346,347.5708,2.11,12.448804,181.714
1535.0,-163.60359999999997,2346,347.5708,0.7899999999999999,18.106682,176.393
1593.4565,-169.1778,2346,276.2501,0.67,22.7213,164.613
1146.5159,43.8914,2346,375.1255,1.02,10.66642,136.81
1174.9986,27.0048,2346,349.6913,1.02,10.872508,141.268
1204.9986,9.6788,2346,349.43,1.02,11.045897,149.697
1235.0,-7.6177,2346,347.5708,1.5735,11.285139,152.949
1265.0,-24.9486,2346,347.5708,3.07,11.525194,159.74
1295.0,-42.2795,2346,347.5708,3.07,11.77607,165.257
1325.0,-59.6104,2346,347.5708,3.07,12.169186,165.287
1355.0,-76.9413,2346,347.5708,3.07,11.538488,157.459
1385.0,-94.2722,2346,347.5708,3.07,11.40415,154.278
1415.0,-111.6031,2346,347.5708,3.07,11.223513,158.723
1445.0,-128.934,2346,347.5708,3.07,12.08683,159.166
1475.0,-146.2649,2346,347.5708,3.07,10.860677,168.159
1505.0,-163.59580000000005,2346,347.5708,1.63,15.036682,172.126
1535.0,-180.92670000000004,2346,347.5708,0.67,18.623804,167.073
1564.4534,-197.9614,2346,334.3678,0.67,21.96582,159.196
1115.8377,42.1153,2346,358.0512,0.67,10.825018,133.104
1145.0,26.0125,2346,287.7495,0.7225,10.583384,138.028
1175.0015,9.6803,2346,345.4659,0.95,10.853701,144.557
1205.0015,-7.6457,2346,347.7273,1.013,11.090282,150.626
1235.0,-24.9408,2346,347.5708,2.045,11.243874,153.373
1265.0,-42.2717,2346,347.5708,3.07,11.472217,159.696
1293.8511,-58.9955,2346,315.9776,3.07,11.776618,160.377
1325.0,-76.9335,2346,347.5708,3.07,12.183795,158.863
1354.9662,-94.665,2346,301.5347,3.07,12.304896,155.743
1385.0,-111.5953,2346,347.5708,3.07,11.435399,152.359
1414.8841,-129.2809,2346,301.7,3.07,11.584801,155.065
1444.982,-146.2467,2346,347.0968,2.7099999999999995,11.846907,161.474
1474.0749,-163.2605,2346,322.8618,3.07,11.180526,168.645
1504.964,-180.8981,2346,347.5708,1.39,16.731565,166.4
1534.964,-198.229,2346,347.5708,0.67,19.270682,160.42
1086.8809,40.2356,2346,287.8323,0.591,11.570179,130.662
1117.1003,24.9734,2346,287.4161,0.6805,10.660831,134.59
1144.9985,9.6843,2346,337.5066,0.67,10.733275,138.98
1174.9985,-7.6415,2346,349.6929,0.7575000000000001,10.876028,145.498
1204.9985,-24.9672,2346,349.4211,1.02,11.002822,149.994
1234.9985,-42.293,2346,349.1494,2.66,11.266017,151.959
1264.9985,-59.6187,2346,348.8777,3.07,11.507371,155.982
1296.1808,-77.6381,2346,316.2535,3.07,12.27634,154.899
1324.9985,-94.2702,2346,348.3342,3.07,12.039195,152.563
1354.9985,-111.596,2346,348.0625,3.07,12.214818,150.138
1384.9985,-128.9217,2346,347.7907,3.07,12.017826,150.645
1414.9985,-146.2475,2346,347.519,2.35,11.423123,152.255
1445.9347,-163.8903,2346,320.2087,2.374,11.667721,163.609
1474.9625,-180.8782,2346,346.9759,3.07,11.223318,163.676
1504.9625,-198.2039,2346,346.7041,0.8380000000000001,16.820984,163.023
1533.9663,-214.7008,2346,318.798,0.67,20.102196,154.946
1086.7945,24.8485,2346,273.7223,0.82,11.38807,130.557
1115.0,9.6372,2346,328.9665,0.67,10.739549,134.93
1145.0,-7.6834,2346,342.8429,0.67,10.630239,139.374
1174.9609,-24.4558,2346,293.3693,0.936,10.895014,145.027
1205.0,-42.3246,2346,347.5192,0.9815,11.017736,148.319
1235.0,-59.6452,2346,347.5192,2.66,11.273621,149.482
1265.0,-76.9658,2346,347.5192,3.07,11.689838,151.039
1295.0,-94.2864,2346,347.5192,3.07,11.796116,150.906
1325.0,-111.607,2346,347.5192,2.47,11.77146,147.433
1355.0,-128.92759999999998,2346,347.5192,3.07,11.743385,145.053
1385.0,-146.24819999999997,2346,347.5192,2.878,12.118746,148.439
1413.287,-161.8975,2346,292.0698,0.67,11.738466,152.113
1442.2152,-179.4184,2346,290.5566,2.83,11.553735,160.686
1474.964,-198.1893,2346,338.2316,2.158,14.876983,159.987
1504.964,-215.5099,2346,347.5192,0.67,18.102936,157.239
1535.932,-233.1615,2346,320.5304,0.67,20.84299,148.014
1056.187,30.7445,2346,514.3946,0.297,13.597076,127.973
1085.0,9.6373,2346,347.4842,0.8976000000000001,11.428164,129.825
1115.0,-7.6833,2346,345.8621,0.67,10.686581,135.051
1145.0,-25.004,2346,340.513,0.67,10.513588,139.572
1175.0,-42.3246,2346,347.5192,0.67,10.906895,143.534
1205.0,-59.6452,2346,347.5192,0.88,11.057165,145.878
1235.0,-76.9658,2346,347.5192,1.02,11.357734,146.387
1265.0,-94.2864,2346,347.5192,1.02,11.735562,146.468
1295.0,-111.607,2346,347.5192,1.02,11.640562,145.777
1325.0,-128.9276,2346,347.5192,2.8375,11.545948,142.64
1355.0,-146.2482,2346,347.5192,3.07,11.825684,142.292
1385.0,-163.5688,2346,323.9976,2.23,12.038466,149.811
1413.9286,-178.9886,2346,312.0308,0.886,11.968846,153.467
1444.3966,-192.0084,2346,87.9577,2.83,11.427606,159.983
1474.2387,-210.7137,2346,107.4068,0.67,15.380636,159.451
1504.964,-232.8304,2346,347.5192,0.67,18.733508,150.739
1534.964,-250.151,2346,347.5192,0.67,21.990672,143.193
1055.0,9.6373,2346,347.5192,0.3408,14.263917,126.809
1085.0,-7.6833,2346,345.258,0.95,11.379285,129.575
1115.0,-25.0039,2346,346.1547,0.7925,10.497197,135.844
1145.0,-42.3245,2346,342.7773,0.88,10.626268,139.35
1175.0,-59.6451,2346,347.5192,0.7645000000000001,10.862115,141.587
1205.0,-76.9657,2346,347.5192,1.006,11.139104,143.967
1235.0,-94.2863,2346,347.5192,1.02,11.453316,143.3
1265.0,-111.6069,2346,347.5192,1.02,12.06758,142.561
1295.0,-128.9275,2346,347.5192,1.02,11.501296,140.098
1325.0,-146.24810000000002,2346,347.5192,1.3889999999999998,11.408103,136.948
1355.0,-163.56870000000004,2346,347.5192,3.07,11.852488,138.695
1385.0,-180.88930000000005,2346,327.3306,1.5099999999999998,11.968734,148.558
1416.9782,-197.8419,2346,334.8844,2.83,11.945227,151.848
1444.9892,-215.5279,2346,325.2673,3.07,11.481099,153.715
1474.964,-232.8304,2346,346.7613,2.11,16.750165,152.688
1504.9922,-245.8322,2346,118.5089,0.67,19.25919,145.612
1534.964,-267.4716,2346,347.5192,0.67,23.42174,138.97
1055.0,-7.6832,2346,347.5192,0.3372,13.924016,126.846
1085.0,-25.0038,2346,344.4974,1.02,11.292206,131.995
1115.0,-42.3244,2346,342.7737,1.02,10.397514,137.133
1145.0,-59.645,2346,342.3611,1.02,10.806048,139.576
1175.0,-76.9656,2346,347.5192,0.8975,10.977836,140.655
1205.0,-94.2862,2346,347.5192,1.02,11.242731,143.435
1235.0,-111.6068,2346,347.5192,1.02,12.181994,141.043
1265.0,-128.92739999999998,2346,347.5192,1.02,11.642094,138.038
1295.0,-146.24799999999996,2346,347.5192,1.02,11.450534,135.503
1325.0,-163.56859999999995,2346,347.5192,1.18,11.468975,132.535
1355.0,-180.88919999999996,2346,347.5192,2.926,11.961904,135.652
1385.0,-198.20979999999992,2346,331.6533,2.494,11.959242,144.713
1415.0,-215.5303999999999,2346,330.0911,3.07,12.597872,145.275
1445.0,-232.85099999999989,2346,326.9345,3.07,12.320114,148.245
1475.0,-250.17159999999987,2346,347.5192,2.47,16.962476,144.925
1505.0,-267.49219999999985,2346,347.5192,0.67,20.113058,137.814
1024.7627,-7.5022,2346,353.7181,0.15,13.08674,0.0
1056.0999,-25.8451,2346,317.5052,0.3306,13.909235,128.566
1085.0,-42.3243,2346,342.8282,0.8418000000000001,11.229051,134.915
1114.1285,-59.1672,2346,301.1338,1.02,10.383881,139.031
1145.0,-76.9655,2346,335.5167,1.02,10.934062,140.399
1175.0,-94.2862,2346,347.5192,0.915,11.10066,141.845
1205.0,-111.60689999999998,2346,347.5192,1.02,11.484432,144.778
1235.0,-128.92759999999998,2346,347.5192,1.02,11.927302,137.389
1265.0,-146.24829999999997,2346,347.5192,1.02,11.603504,134.202
1295.0,-163.56899999999996,2346,347.5192,1.02,11.374065,131.425
1325.0,-180.88969999999995,2346,347.5192,0.8865,11.612775,128.119
1355.0,-198.21039999999996,2346,347.5192,2.35,11.991054,133.155
1385.0,-215.53109999999992,2346,325.4835,3.07,12.241956,138.461
1415.0,-232.8517999999999,2346,334.3062,2.782,13.233065,138.472
1445.0,-250.1724999999999,2346,339.5919,3.07,15.021437,140.959
1475.0,-267.4931999999999,2346,347.5192,2.9979999999999998,17.651956,137.112
1505.0,-284.8138999999999,2346,347.5192,0.67,21.110816,132.165
1025.5421,-24.9232,2346,317.3625,0.15,13.530707,0.0
1055.1522,-42.8901,2346,290.9958,0.3515999999999999,14.026263,130.096
1085.0,-59.6449,2346,333.6035,0.5712,11.137679,137.659
1115.8041,-77.6152,2346,308.5695,1.02,10.88001,143.289
1145.0,-94.2861,2346,344.8512,1.02,11.00267,142.591
1175.1419,-112.0342,2346,302.3714,1.02,11.147636,144.533
1205.0,-128.9273,2346,347.5192,1.02,12.06968,140.866
1234.9523,-146.564,2346,296.8692,0.9474,11.711841,136.084
1265.0,-163.5685,2346,347.5192,1.02,11.65763,132.33
1294.9,-180.8314,2346,344.8864,1.0094999999999998,11.733682,125.991
1325.1,-198.2675,2346,344.8864,0.894,12.05222,124.237
1355.0,-215.5303,2346,347.5192,2.014,12.5393,129.224
1385.0,-232.8509,2346,332.0728,2.086,12.895749,130.926
1415.0,-250.1715,2346,341.6584,0.934,13.868196,131.977
1444.982,-267.4817,2346,347.0453,3.07,15.447836,133.522
1474.964,-284.792,2346,347.5192,2.95,18.639648,129.852
1504.964,-302.1126,2346,347.5192,0.67,21.740642,127.536
1026.333,-43.3583,2346,301.007,0.15,13.719222,0.0
1055.0,-59.6448,2346,347.5192,0.3432,14.452884,130.844
1085.0,-76.9654,2346,335.0245,0.591,11.211082,141.565
1115.0,-94.286,2346,342.0082,1.02,10.987885,145.39
1145.0,-111.6066,2346,347.5192,1.02,11.310914,143.545
1175.0,-128.9272,2346,347.5192,1.102,11.53064,141.08
1205.0,-146.24779999999998,2346,347.5192,2.4161,11.729794,136.203
1235.0,-163.56839999999997,2346,347.5192,1.1549,11.250971,133.927
1265.0,-180.88899999999995,2346,347.5192,1.02,11.488258,128.48
1294.0213,-197.769,2346,320.8696,1.02,11.930613,122.27
1325.1,-215.588,2346,344.8864,0.9045,12.258563,120.863
1354.9614,-232.8232,2346,346.5438,0.7899999999999999,12.743618,124.749
1385.0,-250.1715,2346,347.5192,0.67,13.17184,124.999
1413.8444,-266.941,2346,316.0833,0.91,14.005496,127.637
1444.982,-284.8023,2346,347.0453,3.07,15.971654,127.017
1474.0623,-301.5464,2346,322.7798,2.7099999999999995,18.687686,124.254
1504.0483,-318.8741,2346,322.3393,0.67,21.772102,123.462
1055.0,-76.9653,2346,347.5192,0.3411,14.523553,133.11
1085.0,-94.2859,2346,340.306,0.558,11.51506,140.961
1115.0,-111.6065,2346,338.3656,1.02,10.923911,141.974
1145.0,-128.9271,2346,347.5192,1.02,11.050704,141.257
1175.0,-146.2477,2346,347.5192,2.2573,11.149415,135.608
1205.0,-163.56830000000002,2346,347.5192,2.9887,11.551689,132.688
1235.0,-180.88890000000004,2346,347.5192,2.2448,11.423924,129.878
1265.0,-198.20950000000005,2346,347.5192,1.02,12.187108,123.567
1294.9665,-215.5011,2346,293.6501,0.9745,12.138152,120.346
1325.1,-232.9085,2346,344.8864,0.9115,12.288951,117.755
1354.7088,-250.3114,2346,292.4125,0.67,12.478315,120.384
1385.0,-267.492,2346,347.5192,0.67,13.082729,120.757
1416.0787,-285.32,2346,317.3328,0.982,14.178938,123.488
1444.982,-302.1228,2346,347.0453,2.446,16.371054,121.663
1476.1874,-320.2197,2346,314.5236,2.374,19.022708,119.543
1504.964,-336.7536,2346,347.5192,0.67,21.999428,120.4
1055.0,-94.2859,2346,347.5192,0.36,14.499242,135.609
1085.0,-111.6065,2346,340.8246,0.5712,11.657573,139.899
1115.0,-128.9271,2346,344.7777,1.02,10.782889,139.397
1145.0,-146.2477,2346,347.5192,0.8418000000000001,10.862881,138.039
1175.0,-163.56830000000002,2346,347.5192,1.7692,11.17677,132.816
1205.0,-180.88890000000004,2346,347.5192,3.07,11.480948,129.611
1235.0,-198.20950000000005,2346,347.5192,1.6166,11.318756,124.167
1265.0,-215.5301000000001,2346,347.5192,1.02,12.457247,119.352
1295.0,-232.85070000000007,2346,347.5192,0.7505000000000001,12.373296,117.777
1325.0,-250.1713000000001,2346,347.5192,0.67,12.369799,115.136
1355.0,-267.4919000000001,2346,347.5192,0.67,12.624564,117.661
1385.0,-284.8125000000001,2346,347.5192,0.67,13.201628,117.662
1415.0,-302.1331000000001,2346,347.5192,0.67,14.481231,118.641
1445.0,-319.45370000000014,2346,347.5192,1.126,16.175385,117.176
1475.0,-336.7743000000001,2346,347.5192,0.67,18.998668,116.128
1505.0,-354.09490000000017,2346,347.5192,0.67,21.923192,118.011
1055.1055,-111.6673,2346,344.7416,0.36,15.458934,137.267
1085.0,-128.927,2346,339.7159,0.6108,11.753778,138.937
1115.0,-146.2476,2346,340.158,1.02,10.624208,138.408
1145.0,-163.56820000000002,2346,336.3065,2.25,10.829938,137.496
1175.0,-180.88880000000003,2346,339.9314,3.0158,11.472688,132.439
1205.0,-198.20940000000004,2346,347.5192,3.07,11.300672,124.248
1235.0,-215.5300000000001,2346,347.5192,1.1888999999999998,12.287075,119.974
1265.0,-232.85060000000007,2346,347.5192,1.02,12.622128,117.035
1295.0,-250.17120000000008,2346,347.5192,0.67,12.463818,114.1
1325.0,-267.4918000000001,2346,347.5192,0.67,12.439726,113.489
1355.0,-284.81240000000014,2346,347.5192,0.67,12.77544,115.209
1385.0,-302.1330000000001,2346,347.5192,0.67,13.218336,115.235
1415.0,-319.45360000000016,2346,347.5192,0.67,14.324995,114.475
1445.0,-336.7742000000002,2346,347.5192,0.67,15.99418,113.277
1475.0,-354.0948000000002,2346,347.5192,0.67,18.872092,113.586
1505.0,-371.4154000000002,2346,347.5192,0.67,22.244142,116.969
1055.1055,-128.9878,2346,344.7416,0.4561,15.437858,136.154
1085.0,-146.2475,2346,336.9662,0.8666,11.77599,136.783
1115.0,-163.5681,2346,328.4017,1.061,10.744153,137.306
1145.0,-180.8887,2346,334.9138,2.9879999999999995,10.885741,138.845
1175.0,-198.2093,2346,336.0305,3.07,11.443984,129.303
1205.0,-215.52989999999997,2346,347.5192,3.022,11.337836,120.616
1235.0,-232.85049999999995,2346,347.5192,0.6569,12.604834,119.805
1265.0,-250.1710999999999,2346,347.5192,0.782,12.640088,116.329
1295.0,-267.4916999999999,2346,347.5192,0.67,12.506067,112.166
1325.0,-284.81229999999994,2346,347.5192,0.67,12.444596,111.703
1355.0,-302.13289999999995,2346,347.5192,0.67,12.765778,112.869
1385.0,-319.4535,2346,347.5192,0.67,13.05108,112.509
1415.0,-336.7741,2346,347.5192,0.67,14.012824,111.082
1445.0,-354.0947,2346,347.5192,0.67,16.223739,110.618
1475.0,-371.4153,2346,347.5192,0.67,19.350664,112.193
1055.1055,-146.3084,2346,344.7416,0.5801000000000001,15.40697,133.917
1085.0,-163.5681,2346,332.5602,0.9815,12.264298,133.746
1115.0,-180.8887,2346,321.3037,1.6349999999999998,10.90733,135.301
1145.0,-198.2093,2346,326.7,3.07,10.982506,138.92
1175.0,-215.52990000000003,2346,327.5691,3.07,11.707954,125.754
1205.0,-232.85050000000004,2346,347.5192,2.254,12.125361,119.491
1235.0,-250.17110000000005,2346,347.5192,0.67,12.622478,0.0
1265.0,-267.49170000000004,2346,347.5192,0.67,12.658044,114.713
1295.0,-284.81230000000005,2346,347.5192,0.67,12.524728,111.183
1325.0,-302.13290000000006,2346,341.3802,0.67,12.425121,110.32
